Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variation,KV3046-pesak-mat,Kuhinja IN V 30-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-V-30-Pesak-mat.jpg,KV3046,1,,Choose Option,pesak-mat,1,1,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV3046-dub-sedy,Kuhinja IN V 30-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-30-SIVI-HRAST.jpg,KV3046,2,,Choose Option,dub-sedy,1,1,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV3046-grey,Kuhinja IN V 30-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-V-30.jpg,KV3046,3,,Choose Option,grey,1,1,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KV3046-snowy-oak,Kuhinja IN V 30-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-V-30-SNEŽNI-HRAST.jpg,KV3046,4,,Choose Option,snowy-oak,1,1,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KMAS607246,Kuhinja IN MASKA 60×72,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Kuhinjski element IN MASKA 60×72 namenjen je pokrivanju sudomašine. Izrađena je od 18mm Univera, zaštićena 1mm ABS trakom. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-MASKA-60x72-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-MASKA-60x72-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-MASKA-60x72-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-maska-60x72.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-MASKA-60x72-1.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-MASKA-60x72-2.jpg",,,https://matis.rs/product/kuhinja-in-maska-60x72/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,1.8,1,1,Visina (cm):,72,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,Front – ABS 1 mm,1,1,Ručice:,Aluminijum,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,"Maska, Donji elementi",1,1,Proizvođač:,Matis,1,1,Broj koleta:,1,1,1,Dimenzije koleta (ŠxDxV):,"1/1: 73×60,5×2 cm",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS607246-artisan,Kuhinja IN MASKA 60×72-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-MASKA-60x72-1.jpg,KMAS607246,0,,Choose Option,artisan,1,1,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS607246-pesak-mat,Kuhinja IN MASKA 60×72-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-MASKA-60x72-Pesak-mat.jpg,KMAS607246,1,,Choose Option,pesak-mat,1,1,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS607246-dub-sedy,Kuhinja IN MASKA 60×72-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-MASKA-60x72-SIVI-HRAST.jpg,KMAS607246,2,,Choose Option,dub-sedy,1,1,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS607246-grey,Kuhinja IN MASKA 60×72-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-MASKA-60x72-2.jpg,KMAS607246,3,,Choose Option,grey,1,1,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KMAS607246-snowy-oak,Kuhinja IN MASKA 60×72-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-MASKA-60x72-SNEŽNI-HRAST.jpg,KMAS607246,4,,Choose Option,snowy-oak,1,1,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KFRIZ46,Kuhinja IN FRIZ 60,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Ugradnjom frižidera unutar elementa IN FRIZ 60, postiže se kontinuitet u liniji vaše kuhinje i neprevaziđeni estetski efekat. Unutrašnjost elementa je dizajnirana tako da je unutar njega moguće ugraditi frižidere različitih dimezija, dok se ostatak prostora može iskoristiti instalacijom dodatnih polica. Element IN FRIZ 60 izrađen je od oplemenjenog univera debljine 18 mm sa kvalitetnim PVC nogarima. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-60-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-60-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-FRIZ-60-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-friz-60.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-FRIZ-60.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-FRIZ-60-1.jpg",,,https://matis.rs/product/kuhinja-in-friz-60/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,57,1,1,Visina (cm):,222,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Nogari:,PVC,1,1,Nivelacioni nogari:,DA,1,1,Gasni amortizeri:,DA,1,1,Broj polica:,2,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Donji elementi,1,1,Proizvođač:,Matis,1,1,Broj koleta:,4,1,1,Dimenzije koleta (ŠxDxV):,"1/4: 210×56,5×7,2 cm, 2/4: 181,5×60,5×3 cm, 3/4: 60,5×31,5×2,5 cm, 4/4: 35x15x13 cm",1,1,Težina koleta (kg):,"1/4: 51,2 kg, 2/4: 17,4 kg, 3/4: 2,5 kg, 4/4: 1,34 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ46-artisan,Kuhinja IN FRIZ 60-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-FRIZ-60.jpg,KFRIZ46,0,,Choose Option,artisan,1,1,17210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ46-pesak-mat,Kuhinja IN FRIZ 60-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-FRIZ-60-Pesak-mat.jpg,KFRIZ46,1,,Choose Option,pesak-mat,1,1,17210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ46-dub-sedy,Kuhinja IN FRIZ 60-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-60-SIVI-HRAST.jpg,KFRIZ46,2,,Choose Option,dub-sedy,1,1,17210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ46-grey,Kuhinja IN FRIZ 60-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-FRIZ-60-1.jpg,KFRIZ46,3,,Choose Option,grey,1,1,17210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ46-snowy-oak,Kuhinja IN FRIZ 60-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-60-SNE%C5%BDNI-HRAST.jpg,KFRIZ46,4,,Choose Option,snowy-oak,1,1,17210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KFRIZ2V46,Kuhinja IN FRIZ 2V,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Trend koji je sve više prisutan u savremenim domovima je diskretna ugradnja tehničkih uređaja, sa posebnim akcentom na elemente kuhinjske tehnike. Element IN FRIZ 2V, omogućava instaliranje ugradnog frižidera uz potpuno uklapanje u okviru ostatka kuhinje. Element IN FRIZ 2V izrađen je od oplemenjenog univera debljine 18 mm sa kvalitetnim PVC nogarima. Element je prilagodljiv svim standardnim veličinama frižidera a iznad poseduje i prostor za odlaganje kuhinjskih potrepština. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN.</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-2V-snezni-hrast-1.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-2V-sivi-hrast-1.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-FRIZ-2V-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-friz-2v.jpg,https://matis.rs/wp-content/uploads/2018/05/FRIZ-2V.jpg,https://matis.rs/wp-content/uploads/2018/05/FRIZ-2V-1.jpg",,,https://matis.rs/product/kuhinja-in-friz-2v/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,60,1,1,Dubina (cm):,57,1,1,Visina (cm):,222,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Nogari:,PVC,1,1,Nivelacioni nogari:,DA,1,1,Gasni amortizeri:,DA,1,1,Broj polica:,2,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Donji elementi,1,1,Dodatak:,Dubina korpusa 55cm + 2cm,1,1,Proizvođač:,Matis,1,1,Broj koleta:,4,1,1,Dimenzije koleta (ŠxDxV):,"1/4: 210×56,5×7,2 cm, 2/4: 181,5×60,5×3 cm, 3/4: 60,5×31,5×2,5 cm, 4/4: 35x15x13 cm",1,1,Težina koleta (kg):,"1/4: 51,2 kg, 2/4: 16,8 kg, 3/4: 2,4 kg, 4/4: 1,35 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ2V46-artisan,Kuhinja IN FRIZ 2V-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/FRIZ-2V-1.jpg,KFRIZ2V46,0,,Choose Option,artisan,1,1,17660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ2V46-pesak-mat,Kuhinja IN FRIZ 2V-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-FRIZ-2V-Pesak-mat.jpg,KFRIZ2V46,1,,Choose Option,pesak-mat,1,1,17660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ2V46-dub-sedy,Kuhinja IN FRIZ 2V-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-2V-sivi-hrast-1.jpg,KFRIZ2V46,2,,Choose Option,dub-sedy,1,1,17660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ2V46-grey,Kuhinja IN FRIZ 2V-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/FRIZ-2V.jpg,KFRIZ2V46,3,,Choose Option,grey,1,1,17660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KFRIZ2V46-snowy-oak,Kuhinja IN FRIZ 2V-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-FRIZ-2V-snezni-hrast-1.jpg,KFRIZ2V46,4,,Choose Option,snowy-oak,1,1,17660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,KD80S46,Kuhinja IN D 80 S,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>Kuhinjski element IN D 80/S je element čija je osnovna namena ugradnja nasadne i usadne sudopere. Osim toga, ovaj element poseduje izuzetno prostranu unutrašnjost, koja omogućava instaliranje svih vrsta cevi, odvojenog kuhinjskog bojlera, a može se korisiti i kao dopunski kapacitet za odlaganje kuhinjskog posuđa. Kuhinjski element IN D 80/S izrađen je od oplemenjenog univera debljine 18mm i postavljen na kvalitetne PVC nogare. **NAPOMENA** Svi elementi iz programa Kuhinja IN projektovani su tako da se mogu kombinovati u postavkama kuhinja sa bilo kojim drugim elementom Kuhinja IN. **Sudopera se posebno naručuje.**</p></div>",1,1,Kuhinje i kuhinjski elementi>Kuhinje IN (frontovi od univera),"Kuhinje i kuhinjski elementi,Kuhinje IN (frontovi od univera)","https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-D-80-S-SNEŽNI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-D-80-S-SIVI-HRAST.jpg,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-D-80-S-Pesak-mat.jpg,https://matis.rs/wp-content/uploads/2019/10/teh-crtez-kuh-in-d80s.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-D-80-1.jpg,https://matis.rs/wp-content/uploads/2018/05/IN-D-80.jpg",,,https://matis.rs/product/kuhinja-in-d-80-s/,Choose Option,artisan|pesak-mat|dub-sedy|grey|snowy-oak,1,1,,,Širina (cm):,80,1,1,Dubina (cm):,60,1,1,Visina (cm):,82,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Dubina bez radne ploče:,55 cm,1,1,Kant traka:,"Front – ABS 1 mm, Korpus – ABS 0,5 mm",1,1,Usporivači:,DA,1,1,Ručice:,Aluminijum,1,1,Nogari:,PVC,1,1,Nivelacioni nogari:,DA,1,1,Dezen:,"Artisan, Pesak mat, Sivi hrast, Sivo, Snežni hrast",1,1,Vrsta artikla:,Kuhinja,1,1,Tip kuhinjskog elementa:,Donji elementi,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 80,5×55,5×8 cm, 2/3: 73x40x4,5 cm, 3/3: 16x16x13 cm",1,1,Težina koleta (kg):,"1/3: 17,6 kg, 2/3: 6,9 kg, 3/3: 0,85 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KD80S46-artisan,Kuhinja IN D 80 S-artisan,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-D-80-1.jpg,KD80S46,0,,Choose Option,artisan,1,1,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KD80S46-pesak-mat,Kuhinja IN D 80 S-pesak-mat,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/Kuhinja-IN-D-80-S-Pesak-mat.jpg,KD80S46,1,,Choose Option,pesak-mat,1,1,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KD80S46-dub-sedy,Kuhinja IN D 80 S-dub-sedy,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-D-80-S-SIVI-HRAST.jpg,KD80S46,2,,Choose Option,dub-sedy,1,1,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KD80S46-grey,Kuhinja IN D 80 S-grey,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/IN-D-80.jpg,KD80S46,3,,Choose Option,grey,1,1,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,KD80S46-snowy-oak,Kuhinja IN D 80 S-snowy-oak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2018/05/KUHINJA-IN-D-80-S-SNEŽNI-HRAST.jpg,KD80S46,4,,Choose Option,snowy-oak,1,1,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
