Type,SKU,Name,Brand,Published,Is featured?,Visibility in catalog,Description,In stock?,Allow customer reviews?,Categories,Tags,images,Parent,Position,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Regular Price,Sale Price,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global
variation,640519,KINDER – Ormar ugao-zlatni-hrast-plavo,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ugaoni-ormar-plavo.jpg,640518,0,,Choose Option,zlatni-hrast-plavo,1,1,"29.500,00 RSD ","23.600,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640518,KINDER – Ormar ugao-zlatni-hrast-zeleno,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ugaoni-ormar-zeleno.jpg,640518,1,,Choose Option,zlatni-hrast-zeleno,1,1,"29.500,00 RSD ","23.600,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,640418,KINDER – Ormar 2V3F,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>KINDER – Ormar 2V3F, izrađen od univera debljine 18mm, donosi praktičnost i efikasnost u organizaciju garderobe. Ovaj ormar je specijalno dizajniran za optimalno odlaganje odeće. Unutrašnjost ormara poseduje jednu policu i garderobnu šipku. Fioke na ovom ormaru pružaju dodatni prostor za skladištenje, čime olakšava organizaciju i brz pristup stvarima. Fioke su idealne za sitne predmete, posteljinu ili dodatnu garderobu. Kombinacija izdržljivosti i funkcionalnosti čini KINDER – Ormar 2V3F idealnim izborom za uređenje dečije sobe. Dolazi u tri vesele kombinacije dezena – Premium hrast – violet, Premium hrast – pesak i Premium hrast – plava, omogućavajući vam da odaberete onu koja se najbolje uklapa u dečiju sobu. Plastične ručice na vratima obezbediće sigurno okruženje za igru i svakodnevnu upotrebu.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorije: <a href=""https://matis.rs/product-category/decije-sobe/decija-soba-kinder/"" rel=""tag"">Dečija soba Kinder</a>, <a href=""https://matis.rs/product-category/ostalo/decija-soba-kinder-1-ambijent/"" rel=""tag"">Dečija soba Kinder 1 – Ambijent</a>, <a href=""https://matis.rs/product-category/ostalo/decija-soba-kinder-3-ambijent/"" rel=""tag"">Dečija soba Kinder 3 – Ambijent</a>, <a href=""https://matis.rs/product-category/ostalo/decija-soba-kinder-4-ambijent/"" rel=""tag"">Dečija soba Kinder 4 – Ambijent</a></span><span class=""tagged_as"">Oznaka: <a href=""https://matis.rs/product-tag/2v3f/"" rel=""tag"">2v3f</a>, <a href=""https://matis.rs/product-tag/decija-soba/"" rel=""tag"">decija soba</a>, <a href=""https://matis.rs/product-tag/decija-soba-kinder/"" rel=""tag"">decija soba kinder</a>, <a href=""https://matis.rs/product-tag/decije-sobe/"" rel=""tag"">decije sobe</a>, <a href=""https://matis.rs/product-tag/deciji-namestaj/"" rel=""tag"">deciji namestaj</a>, <a href=""https://matis.rs/product-tag/kinder/"" rel=""tag"">kinder</a>, <a href=""https://matis.rs/product-tag/kinder-decija-soba/"" rel=""tag"">kinder decija soba</a>, <a href=""https://matis.rs/product-tag/kinder-ormar/"" rel=""tag"">kinder ormar</a>, <a href=""https://matis.rs/product-tag/kinder-ormar-2v3f/"" rel=""tag"">kinder ormar 2v3f</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/namestaj-za-mlade/"" rel=""tag"">namestaj za mlade</a>, <a href=""https://matis.rs/product-tag/namestaj-za-tinejdzere/"" rel=""tag"">namestaj za tinejdzere</a>, <a href=""https://matis.rs/product-tag/ormar/"" rel=""tag"">ormar</a>, <a href=""https://matis.rs/product-tag/ormar-2v3f/"" rel=""tag"">ormar 2v3f</a>, <a href=""https://matis.rs/product-tag/ormar-kinder/"" rel=""tag"">ormar kinder</a>, <a href=""https://matis.rs/product-tag/soba-za-tinejdzere/"" rel=""tag"">soba za tinejdzere</a>, <a href=""https://matis.rs/product-tag/sobe-za-mlade/"" rel=""tag"">sobe za mlade</a></span></div></div>",1,1,Dečije sobe>Dečija soba Kinder,"Dečije sobe,Dečija soba Kinder","https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-zeleno.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-violet.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-plavo.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-pesak.jpg,https://matis.rs/wp-content/uploads/2020/05/tehnicki-crtez-kinder-ormar-2v3f.jpg",,,https://matis.rs/product/kinder-ormar-2v3f/,Choose Option,"hrast-violet,zlatni-hrast-pesak,zlatni-hrast-plavo,zlatni-hrast-zeleno",1,1,,,Širina (cm):,96.1,1,1,Dubina (cm):,52,1,1,Visina (cm):,203,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,ABS 1 mm,1,1,Usporivači:,DA,1,1,Ručice:,Plastika,1,1,Broj polica:,3,1,1,Vešalica:,NE,1,1,Dezen:,"Premium hrast – Violet, Premium hrast – Pesak, Premium hrast – Plavo, Premium hrast – Zeleno",1,1,Vrsta artikla:,Ormar,1,1,Proizvođač:,Matis,1,1,Broj koleta:,4,1,1,Dimenzije koleta (ŠxDxV):,"1/4: 52,5×8,5×203,5 cm, 2/4: 52,5x13x93 cm, 3/4: 47×5,5×50 cm, 4/4: 16x13x16 cm",1,1,Težina koleta (kg):,"1/4: 55,8 kg, 2/4: 38,2 kg, 3/4: 7,5 kg, 4/4: 1,8 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640461,KINDER – Ormar 2V3F-hrast-violet,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-violet.jpg,640418,0,,Choose Option,hrast-violet,1,1,"30.450,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640458,KINDER – Ormar 2V3F-zlatni-hrast-pesak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-pesak.jpg,640418,1,,Choose Option,zlatni-hrast-pesak,1,1,"30.450,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640419,KINDER – Ormar 2V3F-zlatni-hrast-plavo,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-plavo.jpg,640418,2,,Choose Option,zlatni-hrast-plavo,1,1,"30.450,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640418,KINDER – Ormar 2V3F-zlatni-hrast-zeleno,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-2v3f-zeleno.jpg,640418,3,,Choose Option,zlatni-hrast-zeleno,1,1,"30.450,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,640118,KINDER – Ormar 1V1F,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>KINDER – Ormar 1V1F je modernog dizajna i funkcionalne unutrašnjosti. KINDER – Ormar 1V1F izrađen je od oplemenjenog univera debljine 18mm radi maksimalne čvrstine i dugotrajnosti.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorija: <a href=""https://matis.rs/product-category/decije-sobe/decija-soba-kinder/"" rel=""tag"">Dečija soba Kinder</a></span><span class=""tagged_as"">Oznaka: <a href=""https://matis.rs/product-tag/1v1f/"" rel=""tag"">1v1f</a>, <a href=""https://matis.rs/product-tag/decija-soba/"" rel=""tag"">decija soba</a>, <a href=""https://matis.rs/product-tag/decija-soba-kinder/"" rel=""tag"">decija soba kinder</a>, <a href=""https://matis.rs/product-tag/decije-sobe/"" rel=""tag"">decije sobe</a>, <a href=""https://matis.rs/product-tag/deciji-namestaj/"" rel=""tag"">deciji namestaj</a>, <a href=""https://matis.rs/product-tag/kinder/"" rel=""tag"">kinder</a>, <a href=""https://matis.rs/product-tag/kinder-decija-soba/"" rel=""tag"">kinder decija soba</a>, <a href=""https://matis.rs/product-tag/kinder-ormar/"" rel=""tag"">kinder ormar</a>, <a href=""https://matis.rs/product-tag/kinder-ormar-1v1f/"" rel=""tag"">kinder ormar 1v1f</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/namestaj-za-mlade/"" rel=""tag"">namestaj za mlade</a>, <a href=""https://matis.rs/product-tag/namestaj-za-tinejdzere/"" rel=""tag"">namestaj za tinejdzere</a>, <a href=""https://matis.rs/product-tag/ormar/"" rel=""tag"">ormar</a>, <a href=""https://matis.rs/product-tag/ormar-1v1f/"" rel=""tag"">ormar 1v1f</a>, <a href=""https://matis.rs/product-tag/ormar-kinder/"" rel=""tag"">ormar kinder</a>, <a href=""https://matis.rs/product-tag/soba-za-tinejdzere/"" rel=""tag"">soba za tinejdzere</a>, <a href=""https://matis.rs/product-tag/sobe-za-mlade/"" rel=""tag"">sobe za mlade</a></span></div></div>",1,1,Dečije sobe>Dečija soba Kinder,"Dečije sobe,Dečija soba Kinder","https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-zeleno.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-violet.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-plavo.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-pesak.jpg,https://matis.rs/wp-content/uploads/2020/05/tehnicki-crtez-kinder-ormar-1v1f.jpg",,,https://matis.rs/product/kinder-ormar-1v1f/,Choose Option,"hrast-violet,zlatni-hrast-pesak,zlatni-hrast-plavo,zlatni-hrast-zeleno",1,1,,,Širina (cm):,50,1,1,Dubina (cm):,52,1,1,Visina (cm):,203,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,18,1,1,Kant traka:,ABS 1 mm,1,1,Usporivači:,DA,1,1,Ručice:,Plastika,1,1,Broj polica:,1,1,1,Vešalica:,DA,1,1,Dezen:,"Premium hrast – Violet, Premium hrast – Pesak, Premium hrast – Plavo, Premium hrast – Zeleno",1,1,Vrsta artikla:,Ormar,1,1,Proizvođač:,Matis,1,1,Broj koleta:,4,1,1,Dimenzije koleta (ŠxDxV):,"1/4: 52,5×6,5×203,5 cm, 2/4: 46x4x149 cm, 3/4:, 4/4: 46x2x40,5 cm",1,1,Težina koleta (kg):,"1/4: 41,5 kg, 2/4: 14,2 kg, 3/4:, 4/4: 3,5 kg",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640161,KINDER – Ormar 1V1F-hrast-violet,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-violet.jpg,640118,0,,Choose Option,hrast-violet,1,1,"17.110,00 RSD ","13.690,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640158,KINDER – Ormar 1V1F-zlatni-hrast-pesak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-pesak.jpg,640118,1,,Choose Option,zlatni-hrast-pesak,1,1,"17.110,00 RSD ","13.690,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640119,KINDER – Ormar 1V1F-zlatni-hrast-plavo,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-plavo.jpg,640118,2,,Choose Option,zlatni-hrast-plavo,1,1,"17.110,00 RSD ","13.690,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,640118,KINDER – Ormar 1V1F-zlatni-hrast-zeleno,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-ormar-1v1f-zeleno.jpg,640118,3,,Choose Option,zlatni-hrast-zeleno,1,1,"17.110,00 RSD ","13.690,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,641218,KINDER – Most kreveta,Matis,1,0,visible,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"" style=""display: block;""><div class=""electro-description clearfix""><p>KINDER – Most kreveta omogućuje iskorišćenost prostora i upotpunjuje veseli izgled dečije sobe. KINDER – Most kreveta izrađuje se od univera debljine 18mm i uklapa se u krevete iz kolekcije dečije sobe Kinder. Most kreveta dizajniran je tako da maksimalno iskorišćava neupotrebljiv prostor i time vam ostavlja više prostora tamo gde je potrebno.</p></div><div class=""product_meta""><span class=""sku_wrapper"">Šifra proizvoda: <span class=""sku"">-</span></span><span class=""posted_in"">Kategorija: <a href=""https://matis.rs/product-category/decije-sobe/decija-soba-kinder/"" rel=""tag"">Dečija soba Kinder</a></span><span class=""tagged_as"">Oznake: <a href=""https://matis.rs/product-tag/decija-soba/"" rel=""tag"">decija soba</a>, <a href=""https://matis.rs/product-tag/decija-soba-kinder/"" rel=""tag"">decija soba kinder</a>, <a href=""https://matis.rs/product-tag/decije-sobe/"" rel=""tag"">decije sobe</a>, <a href=""https://matis.rs/product-tag/deciji-namestaj/"" rel=""tag"">deciji namestaj</a>, <a href=""https://matis.rs/product-tag/kinder/"" rel=""tag"">kinder</a>, <a href=""https://matis.rs/product-tag/kinder-decija-soba/"" rel=""tag"">kinder decija soba</a>, <a href=""https://matis.rs/product-tag/kinder-most-kreveta/"" rel=""tag"">kinder most kreveta</a>, <a href=""https://matis.rs/product-tag/matis/"" rel=""tag"">matis</a>, <a href=""https://matis.rs/product-tag/matis-group/"" rel=""tag"">matis group</a>, <a href=""https://matis.rs/product-tag/matis-namestaj/"" rel=""tag"">matis namestaj</a>, <a href=""https://matis.rs/product-tag/most-kreveta/"" rel=""tag"">most kreveta</a>, <a href=""https://matis.rs/product-tag/most-kreveta-kinder/"" rel=""tag"">most kreveta kinder</a>, <a href=""https://matis.rs/product-tag/namestaj/"" rel=""tag"">namestaj</a>, <a href=""https://matis.rs/product-tag/namestaj-matis/"" rel=""tag"">namestaj matis</a>, <a href=""https://matis.rs/product-tag/namestaj-za-mlade/"" rel=""tag"">namestaj za mlade</a>, <a href=""https://matis.rs/product-tag/namestaj-za-tinejdzere/"" rel=""tag"">namestaj za tinejdzere</a>, <a href=""https://matis.rs/product-tag/soba-za-tinejdzere/"" rel=""tag"">soba za tinejdzere</a>, <a href=""https://matis.rs/product-tag/sobe-za-mlade/"" rel=""tag"">sobe za mlade</a></span></div></div>",1,1,Dečije sobe>Dečija soba Kinder,"Dečije sobe,Dečija soba Kinder","https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-zeleno.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-violet.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-plavo.jpg,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-pesak.jpg,https://matis.rs/wp-content/uploads/2020/05/tehnicki-crtez-kinder-most-kreveta.jpg",,,https://matis.rs/product/kinder-most-kreveta/,Choose Option,"hrast-violet,zlatni-hrast-pesak,zlatni-hrast-plavo,zlatni-hrast-zeleno",1,1,,,Širina (cm):,206,1,1,Dubina (cm):,42,1,1,Visina (cm):,50,1,1,Materijal fronta:,Univer,1,1,Materijal korpusa:,Univer,1,1,Debljina univera:,"18, 25",1,1,Kant traka:,ABS 1 mm,1,1,Usporivači:,DA,1,1,Ručice:,Plastika,1,1,Broj polica:,3,1,1,Dezen:,"Premium hrast – Violet, Premium hrast – Pesak, Premium hrast – Plavo, Premium hrast – Zeleno",1,1,Vrsta artikla:,Most kreveta,1,1,Proizvođač:,Matis,1,1,Broj koleta:,3,1,1,Dimenzije koleta (ŠxDxV):,"1/3: 42,5×8,5×203 cm, 2/3: 40,5x6x67,5 cm, 3/3: 16x13x16 cm",1,1,Težina koleta (kg):,"1 kg, 1/3: 44 kg, 2/3: 10,5 kg, 3/3: 1",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,641261,KINDER – Most kreveta-hrast-violet,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-violet.jpg,641218,0,,Choose Option,hrast-violet,1,1,"16.830,00 RSD ","13.460,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,641258,KINDER – Most kreveta-zlatni-hrast-pesak,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-pesak.jpg,641218,1,,Choose Option,zlatni-hrast-pesak,1,1,"16.830,00 RSD ","13.460,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,641219,KINDER – Most kreveta-zlatni-hrast-plavo,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-plavo.jpg,641218,2,,Choose Option,zlatni-hrast-plavo,1,1,"16.830,00 RSD ","13.460,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,641218,KINDER – Most kreveta-zlatni-hrast-zeleno,,1,0,visible,,1,1,,,https://matis.rs/wp-content/uploads/2020/05/decija-soba-kinder-most-kreveta-zeleno.jpg,641218,3,,Choose Option,zlatni-hrast-zeleno,1,1,"16.830,00 RSD ","13.460,00 RSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
